symbol,technical_score,trend_score,momentum_score,sr_score,volume_score,price_vs_50ma,pct_above_50ma,price_vs_200ma,pct_above_200ma,ma_cross,trend_strength,momentum_20d_pct,trend_total,rsi_score,rsi_value,macd_score,macd_position,stochastic_score,stochastic_k,momentum_total,sr_high_score,dist_from_52w_high_pct,sr_low_score,dist_from_52w_low_pct,breakout_score,sr_total,volume_trend_score,volume_trend_pct,volume_spike_score,volume_spike_pct,volume_total,current_price,sma_50,sma_200,rsi
GUFICBIO,7.0,1.0,3,1.0,2.0,1,-3.0,0,-14.4,0,0.0,-3.9,1.0,2,39.6,0,bearish,1,10.5,3,1.0,30.8,0.0,5.2,0,1.0,2,11.9,0.0,-30.6,2.0,282.0,290.58,329.31,39.6
ASTRON,6.5,2.0,3,1.5,0.0,2,2.6,0,-48.0,0,0.0,-7.6,2.0,2,38.4,0,bearish,1,29.6,3,0.0,79.6,1.5,30.7,0,1.5,0,-56.4,0.0,-8.4,0.0,4.26,4.15,8.2,38.4
JAYBARMARU,6.5,1.0,1,3.0,1.5,0,-5.4,1,-6.6,0,0.0,-13.2,1.0,0,29.0,0,bearish,1,4.0,1,2.0,26.2,1.0,29.9,0,3.0,0,-25.5,1.5,68.2,1.5,85.54,90.4,91.56,29.0
ALANKIT,6.5,2.0,3,1.5,0.0,2,4.7,0,-19.9,0,0.0,-6.5,2.0,2,35.1,0,bearish,1,24.5,3,0.0,50.9,1.5,30.4,0,1.5,0,-49.9,0.0,-62.1,0.0,8.87,8.47,11.08,35.1
AHLADA,6.5,2.0,2,2.5,0.0,2,0.4,0,-17.8,0,0.0,-9.7,2.0,1,34.1,0,bearish,1,19.9,2,1.0,45.9,1.5,36.8,0,2.5,0,-56.7,0.0,5.4,0.0,42.7,42.53,51.97,34.1
LTM,6.5,0.0,2,2.0,2.5,0,-8.4,0,,0,0.0,-16.5,0.0,1,34.9,0,bearish,1,11.6,2,2.0,23.6,0.0,1.6,0,2.0,1,2.3,1.5,63.8,2.5,3968.4,4334.04,,34.9
JISLJALEQS,6.5,1.0,4,0.0,1.5,1,-3.6,0,-26.4,0,0.0,-6.3,1.0,3,42.2,0,bearish,1,2.1,4,0.0,53.2,0.0,14.8,0,0.0,0,-21.5,1.5,89.5,1.5,31.12,32.27,42.31,42.2
MTNL,6.5,2.0,2,2.5,0.0,2,3.2,0,-19.9,0,0.0,-9.4,2.0,1,30.7,0,bearish,1,17.0,2,1.0,49.8,1.5,37.5,0,2.5,0,-31.4,0.0,-34.9,0.0,29.23,28.32,36.49,30.7
BCG,6.5,1.0,3,1.0,1.5,1,-1.1,0,-22.8,0,0.0,-3.9,1.0,1,34.5,0,bearish,2,32.1,3,0.0,58.0,1.0,16.1,0,1.0,0,-30.9,1.5,61.8,1.5,9.25,9.35,11.98,34.5
AWFIS,6.5,2.0,3,1.5,0.0,2,2.5,0,-31.9,0,0.0,-8.4,2.0,2,36.7,0,bearish,1,4.7,3,0.0,55.8,1.5,38.8,0,1.5,0,-45.2,0.0,-40.8,0.0,317.9,310.24,466.56,36.7
NAVKARURB,6.0,0.0,6,0.0,0.0,0,-7.9,0,-52.4,0,0.0,-10.1,0.0,3,56.0,2,bullish,1,27.3,6,0.0,77.7,0.0,14.3,0,0.0,0,-41.1,0.0,-8.5,0.0,0.8,0.87,1.68,56.0
ADVENTHTL,6.0,0.0,5,1.0,0.0,0,-5.1,0,,0,0.0,-6.2,0.0,4,45.3,0,bearish,1,11.0,5,0.0,56.4,1.0,23.9,0,1.0,0,-13.8,0.0,-47.0,0.0,150.35,158.42,,45.3
CSBBANK,6.0,1.0,2,1.0,2.0,1,-4.0,0,-11.0,0,0.0,-8.1,1.0,1,31.7,0,bearish,1,25.5,2,1.0,37.6,0.0,10.4,0,1.0,2,18.2,0.0,-57.9,2.0,358.65,373.78,403.11,31.7
AGROPHOS,6.0,1.0,1,2.0,2.0,1,-3.4,0,-18.9,0,0.0,-5.6,1.0,0,29.6,0,bearish,1,28.5,1,1.0,35.8,1.0,27.5,0,2.0,0,-29.4,2.0,118.1,2.0,30.47,31.53,37.56,29.6
GANGAFORGE,6.0,0.0,1,0.0,5.0,0,-14.9,0,-28.4,0,0.0,-19.0,0.0,0,16.4,0,bearish,1,6.2,1,0.0,55.2,0.0,4.0,0,0.0,3,26.3,2.0,266.3,5.0,2.34,2.75,3.27,16.4
AHLUCONT,6.0,2.0,1,3.0,0.0,2,0.8,0,-11.7,0,0.0,-4.7,2.0,0,19.1,0,bearish,1,5.3,1,2.0,29.4,1.0,23.1,0,3.0,0,-37.9,0.0,-69.9,0.0,794.3,788.37,899.81,19.1
HARIOMPIPE,6.0,1.0,3,2.0,0.0,1,-1.7,0,-22.7,0,0.0,-1.2,1.0,2,39.1,0,bearish,1,29.8,3,1.0,46.0,1.0,15.1,0,2.0,0,-1.4,0.0,-25.7,0.0,308.6,313.98,399.43,39.1
ESSARSHPNG,6.0,0.0,3,1.0,2.0,0,-5.4,0,-12.8,0,0.0,-12.4,0.0,2,36.5,0,bearish,1,3.8,3,1.0,45.0,0.0,10.1,0,1.0,2,17.1,0.0,-43.1,2.0,23.79,25.15,27.27,36.5
FCSSOFT,6.0,2.0,1,3.0,0.0,2,1.8,0,-18.3,0,0.0,-7.0,2.0,0,26.3,0,bearish,1,7.7,1,1.0,47.5,2.0,52.4,0,3.0,0,-57.4,0.0,-49.5,0.0,1.6,1.57,1.96,26.3
KOHINOOR,6.0,2.0,1,2.0,1.0,2,0.1,0,-15.0,0,0.0,-4.5,2.0,0,14.5,0,bearish,1,6.3,1,1.0,38.5,1.0,27.1,0,2.0,1,7.5,0.0,-38.3,1.0,24.41,24.4,28.73,14.5
GIPCL,6.0,3.0,1,2.0,0.0,2,2.8,1,-9.4,0,0.0,-5.3,3.0,0,28.6,0,bearish,1,8.1,1,1.0,33.2,1.0,22.2,0,2.0,0,-10.7,0.0,-44.7,0.0,146.55,142.53,161.71,28.6
3MINDIA,6.0,2.0,2,2.0,0.0,1,-3.3,1,-4.7,0,0.0,-0.5,2.0,1,34.8,0,bearish,1,14.7,2,2.0,17.8,0.0,14.2,0,2.0,0,-14.1,0.0,-76.1,0.0,31245.0,32308.2,32769.88,34.8
GILLETTE,6.0,2.0,2,1.0,1.0,1,-1.0,1,-9.8,0,0.0,-0.7,2.0,1,30.8,0,bearish,1,3.4,2,1.0,30.4,0.0,8.3,0,1.0,1,3.5,0.0,-26.0,1.0,7806.5,7884.16,8656.82,30.8
KIRIINDUS,6.0,1.0,3,2.0,0.0,1,-2.2,0,-23.3,0,0.0,-6.0,1.0,2,36.3,0,bearish,1,3.4,3,1.0,49.9,1.0,16.9,0,2.0,0,-44.5,0.0,-35.1,0.0,390.35,399.22,508.64,36.3
FILATFASH,6.0,3.0,1,2.0,0.0,3,11.2,0,-38.2,0,0.0,-4.0,3.0,0,25.0,0,bearish,1,12.5,1,0.0,67.6,2.0,71.4,0,2.0,0,-53.5,0.0,-3.9,0.0,0.24,0.22,0.39,25.0
COMPUSOFT,6.0,1.0,4,1.0,0.0,1,-0.6,0,-18.5,0,0.0,-5.8,1.0,3,41.2,0,bearish,1,10.5,4,1.0,43.9,0.0,12.5,0,1.0,0,-63.0,0.0,-41.5,0.0,13.5,13.58,16.56,41.2
FINPIPE,6.0,1.0,3,2.0,0.0,1,-3.9,0,-10.2,0,0.0,-4.9,1.0,2,37.9,0,bearish,1,2.4,3,2.0,29.1,0.0,12.5,0,2.0,0,-43.3,0.0,-49.3,0.0,165.97,172.78,184.77,37.9
CEREBRAINT,6.0,0.0,1,0.0,5.0,0,-17.4,0,-44.1,0,0.0,-29.3,0.0,0,25.0,0,bearish,1,0.0,1,0.0,63.9,0.0,0.0,0,0.0,3,46.0,2.0,109.3,5.0,3.64,4.41,6.51,25.0
BGRENERGY,6.0,0.0,1,3.0,2.0,0,-13.2,0,-13.7,0,0.0,-26.4,0.0,0,28.8,0,bearish,1,9.8,1,1.0,47.2,2.0,175.5,0,3.0,2,14.0,0.0,-46.8,2.0,259.0,298.46,299.95,28.8
AARTECH,6.0,0.0,2,2.0,2.0,0,-9.8,0,-22.0,0,0.0,-24.6,0.0,0,22.1,0,bearish,2,35.7,2,1.0,47.7,1.0,19.6,0,2.0,0,-22.2,2.0,335.0,2.0,40.09,44.44,51.4,22.1
MHRIL,6.0,0.0,3,1.0,2.0,0,-7.7,0,-23.9,0,0.0,-12.2,0.0,0,27.9,0,bearish,3,44.2,3,1.0,38.6,0.0,6.4,0,1.0,1,4.3,1.0,20.2,2.0,234.45,254.14,308.27,27.9
BHARATRAS,6.0,1.0,5,0.0,0.0,1,-1.2,0,-35.3,0,0.0,-11.3,1.0,4,46.7,0,bearish,1,20.0,5,0.0,54.0,0.0,14.7,0,0.0,0,-33.8,0.0,-69.6,0.0,1380.1,1397.37,2132.7,46.7
BAJAJHIND,6.0,3.0,1,2.0,0.0,2,0.1,1,-8.0,0,0.0,-2.4,3.0,0,28.6,0,bearish,1,5.0,1,1.0,39.9,1.0,20.0,0,2.0,0,-11.0,0.0,-39.1,0.0,17.82,17.8,19.38,28.6
KFINTECH,6.0,0.0,1,1.0,4.0,0,-11.7,0,-21.8,0,0.0,-17.1,0.0,0,26.6,0,bearish,1,1.8,1,1.0,41.4,0.0,0.4,0,1.0,3,23.3,1.0,44.6,4.0,808.2,915.67,1033.32,26.6
KEC,6.0,1.0,4,1.0,0.0,1,-1.7,0,-22.6,0,0.0,-2.0,1.0,3,41.3,0,bearish,1,7.1,4,1.0,41.7,0.0,9.5,0,1.0,0,-0.5,0.0,-48.9,0.0,548.55,557.93,708.97,41.3
MAHSCOOTER,6.0,1.0,4,1.0,0.0,1,-3.5,0,-16.2,0,0.0,-7.7,1.0,3,43.2,0,bearish,1,6.7,4,1.0,34.1,0.0,11.0,0,1.0,0,-35.4,0.0,-50.8,0.0,12105.0,12540.8,14449.3,43.2
INFOBEAN,6.0,2.0,1,3.0,0.0,1,-4.7,1,-8.7,0,0.0,-16.6,2.0,0,27.2,0,bearish,1,3.5,1,1.0,41.3,2.0,71.0,0,3.0,0,-20.8,0.0,-59.1,0.0,151.07,158.53,165.38,27.2
INFY,6.0,0.0,3,1.0,2.0,0,-10.1,0,-22.6,0,0.0,-14.7,0.0,2,37.8,0,bearish,1,28.3,3,1.0,35.2,0.0,2.8,0,1.0,1,2.2,1.0,35.7,2.0,1119.0,1244.76,1445.34,37.8
DHUNINV,6.0,2.0,2,1.0,1.0,2,0.2,0,-27.2,0,0.0,-9.5,2.0,1,35.0,0,bearish,1,4.0,2,0.0,50.1,1.0,28.9,0,1.0,0,-57.5,1.0,25.6,1.0,859.7,857.73,1180.52,35.0
EIFFL,6.0,2.0,1,2.0,1.0,1,-2.1,1,-2.5,0,0.0,-4.6,2.0,0,22.0,0,bearish,1,14.3,1,2.0,24.3,0.0,13.0,0,2.0,0,-15.4,1.0,35.8,1.0,231.7,236.71,237.7,22.0
NATCAPSUQ,6.0,1.0,4,1.0,0.0,1,-1.4,0,-18.3,0,0.0,-8.2,1.0,3,40.9,0,bearish,1,3.7,4,1.0,48.6,0.0,11.6,0,1.0,0,-77.2,0.0,12.1,0.0,152.2,154.33,186.39,40.9
ASHOKA,6.0,2.0,2,2.0,0.0,2,2.6,0,-21.7,0,0.0,-4.5,2.0,1,34.3,0,bearish,1,11.6,2,1.0,44.5,1.0,26.8,0,2.0,0,-24.1,0.0,-44.4,0.0,128.09,124.81,163.54,34.3
IOC,6.0,0.0,2,2.0,2.0,0,-8.0,0,-11.0,0,0.0,-8.4,0.0,1,31.6,0,bearish,1,2.9,2,2.0,27.9,0.0,5.1,0,2.0,0,-37.6,2.0,147.0,2.0,134.48,146.15,151.15,31.6
GENCON,6.0,1.0,4,1.0,0.0,0,-6.3,1,-9.9,0,0.0,-9.2,1.0,2,35.8,0,bearish,2,34.9,4,1.0,33.7,0.0,10.6,0,1.0,0,-73.2,0.0,-47.7,0.0,39.77,42.43,44.14,35.8
KPITTECH,6.0,1.0,3,0.0,2.0,1,-0.7,0,-32.5,0,0.0,-4.2,1.0,2,37.8,0,bearish,1,10.5,3,0.0,50.6,0.0,12.6,0,0.0,2,16.4,0.0,-54.1,2.0,703.7,708.91,1041.91,37.8
ADVANIHOTR,6.0,2.0,2,2.0,0.0,1,-0.1,1,-6.2,0,0.0,-3.6,2.0,1,34.7,0,bearish,1,29.6,2,2.0,21.8,0.0,11.8,0,2.0,0,-12.3,0.0,-59.3,0.0,52.55,52.61,56.01,34.7
KRSNAA,6.0,1.0,4,1.0,0.0,1,-1.4,0,-19.6,0,0.0,-6.5,1.0,3,41.6,0,bearish,1,25.0,4,1.0,34.7,0.0,13.5,0,1.0,0,-4.8,0.0,-60.9,0.0,584.4,592.68,726.5,41.6
JUNIPER,6.0,1.0,4,1.0,0.0,1,-2.4,0,-18.7,0,0.0,-3.8,1.0,3,40.6,0,bearish,1,15.4,4,1.0,41.5,0.0,7.2,0,1.0,0,-19.5,0.0,-62.3,0.0,201.98,206.92,248.44,40.6
AMBUJACEM,6.0,1.0,3,1.0,1.0,1,-1.9,0,-18.0,0,0.0,-4.6,1.0,2,36.3,0,bearish,1,21.2,3,1.0,30.6,0.0,10.1,0,1.0,1,2.6,0.0,-23.8,1.0,433.75,442.0,529.01,36.3
LEMONTREE,6.0,1.0,1,1.0,3.0,1,-1.0,0,-22.5,0,0.0,-1.7,1.0,0,28.9,0,bearish,1,7.5,1,1.0,38.4,0.0,11.7,0,1.0,3,44.6,0.0,-76.6,3.0,111.23,112.38,143.56,28.9
KIRLOSBROS,6.0,2.0,2,2.0,0.0,1,-0.0,1,-7.5,0,0.0,-7.4,2.0,1,34.1,0,bearish,1,24.6,2,1.0,34.8,1.0,20.4,0,2.0,0,-47.2,0.0,-54.7,0.0,1607.4,1608.16,1737.06,34.1
GULFOILLUB,6.0,1.0,3,2.0,0.0,1,-1.9,0,-15.3,0,0.0,-2.3,1.0,2,36.3,0,bearish,1,14.8,3,2.0,26.4,0.0,8.9,0,2.0,0,-40.6,0.0,-6.0,0.0,942.25,960.46,1112.19,36.3
ORIENTALTL,6.0,2.0,1,1.5,1.5,2,2.2,0,-21.8,0,0.0,-6.7,2.0,0,28.6,0,bearish,1,4.6,1,0.0,62.9,1.5,48.4,0,1.5,0,-60.7,1.5,69.5,1.5,6.53,6.39,8.35,28.6
HINDCOMPOS,6.0,2.0,1,3.0,0.0,1,-0.4,1,-5.2,0,0.0,-14.3,2.0,0,23.4,0,bearish,1,4.7,1,2.0,23.6,1.0,21.1,0,3.0,0,-10.8,0.0,-45.7,0.0,420.3,422.19,443.42,23.4
HERANBA,5.5,2.0,1,2.5,0.0,2,3.5,0,-21.1,0,0.0,-6.4,2.0,0,26.4,0,bearish,1,3.9,1,1.0,49.2,1.5,31.6,0,2.5,0,-17.3,0.0,-66.1,0.0,204.52,197.61,259.25,26.4
GENUSPAPER,5.5,2.0,1,2.5,0.0,2,4.5,0,-12.0,0,0.0,-10.7,2.0,0,27.6,0,bearish,1,22.2,1,1.0,41.5,1.5,48.6,0,2.5,0,-36.8,0.0,-80.7,0.0,12.88,12.32,14.63,27.6
KALYANI,5.5,2.0,0,3.5,0.0,1,0.0,1,0.0,0,0.0,0.0,2.0,0,,0,bearish,0,,0,1.5,0.0,1.0,15.8,1,3.5,0,0.0,0.0,0.0,0.0,138.09,138.09,138.09,
OSWALAGRO,5.5,2.0,2,1.5,0.0,2,1.2,0,-23.4,0,0.0,-6.8,2.0,1,31.8,0,bearish,1,9.1,2,0.0,58.0,1.5,39.3,0,1.5,0,-68.3,0.0,-60.6,0.0,46.53,45.96,60.7,31.8
KREBSBIO,5.5,2.0,2,1.5,0.0,2,1.1,0,-14.6,0,0.0,-9.7,2.0,1,33.9,0,bearish,1,5.6,2,0.0,50.6,1.5,46.4,0,1.5,0,-87.5,0.0,-32.8,0.0,56.1,55.48,65.71,33.9
GMBREW,5.5,2.0,1,2.5,0.0,0,-9.8,1,-7.0,1,0.0,-9.2,2.0,0,11.9,0,bearish,1,4.4,1,1.0,33.4,1.5,32.9,0,2.5,0,-61.1,0.0,-8.4,0.0,885.25,981.06,951.44,11.9
HLVLTD,5.5,1.0,3,1.5,0.0,1,-2.3,0,-21.8,0,0.0,-14.7,1.0,2,35.7,0,bearish,1,7.1,3,0.0,51.2,1.5,37.1,0,1.5,0,-42.8,0.0,-31.1,0.0,7.68,7.86,9.82,35.7
ABREL,5.0,1.0,2,2.0,0.0,1,-1.0,0,-18.2,0,0.0,-8.0,1.0,1,34.8,0,bearish,1,7.4,2,1.0,49.1,1.0,19.6,0,2.0,0,-10.1,0.0,-69.7,0.0,1291.9,1304.95,1580.04,34.8
KAYNES,5.0,0.0,1,0.0,4.0,0,-15.9,0,-35.4,0,0.0,-22.5,0.0,0,28.4,0,bearish,1,6.5,1,0.0,57.5,0.0,2.8,0,0.0,2,17.2,2.0,294.0,4.0,3271.9,3889.32,5063.83,28.4
IGL,5.0,1.0,2,1.0,1.0,1,-4.6,0,-17.9,0,0.0,-8.6,1.0,1,30.1,0,bearish,1,9.5,2,1.0,31.8,0.0,7.3,0,1.0,0,-7.8,1.0,44.0,1.0,152.12,159.37,185.27,30.1
CAPACITE,5.0,2.0,1,2.0,0.0,2,0.1,0,-11.8,0,0.0,-8.5,2.0,0,13.4,0,bearish,1,4.4,1,1.0,37.8,1.0,28.7,0,2.0,0,-71.5,0.0,-17.0,0.0,231.7,231.47,262.58,13.4
NUCLEUS,5.0,1.0,3,1.0,0.0,1,-1.3,0,-15.0,0,0.0,-2.1,1.0,2,36.6,0,bearish,1,7.2,3,1.0,42.7,0.0,9.7,0,1.0,0,-60.9,0.0,-48.2,0.0,780.8,791.07,919.07,36.6
MVGJL,5.0,1.0,2,2.0,0.0,1,-3.3,0,-14.8,0,0.0,-13.4,1.0,1,31.3,0,bearish,1,4.0,2,1.0,44.5,1.0,20.4,0,2.0,0,-18.3,0.0,-34.2,0.0,155.48,160.81,182.44,31.3
KAMATHOTEL,5.0,0.0,4,0.0,1.0,0,-6.9,0,-31.7,0,0.0,-6.6,0.0,3,42.8,0,bearish,1,10.8,4,0.0,51.3,0.0,14.5,0,0.0,1,3.7,0.0,-36.0,1.0,160.5,172.45,235.11,42.8
DENTA,5.0,1.0,2,2.0,0.0,1,-0.1,0,-21.3,0,0.0,-13.3,1.0,1,34.8,0,bearish,1,4.3,2,1.0,45.2,1.0,18.4,0,2.0,0,-48.7,0.0,-54.7,0.0,262.75,262.94,333.94,34.8
ADVANCE,5.0,1.0,2,2.0,0.0,1,-2.2,0,,0,0.0,-7.8,1.0,1,33.7,0,bearish,1,10.6,2,1.0,33.2,1.0,22.3,0,2.0,0,-1.9,0.0,-87.7,0.0,102.87,105.19,,33.7
IRB,5.0,2.0,1,2.0,0.0,1,-4.0,1,-4.8,0,0.0,-7.7,2.0,0,17.2,0,bearish,1,11.5,1,2.0,24.8,0.0,6.0,0,2.0,0,-40.0,0.0,-16.5,0.0,20.3,21.15,21.32,17.2
AWHCL,5.0,2.0,1,2.0,0.0,1,-1.1,1,-8.5,0,0.0,-10.4,2.0,0,26.1,0,bearish,1,6.2,1,1.0,32.0,1.0,26.6,0,2.0,0,-67.4,0.0,-51.5,0.0,471.4,476.6,515.28,26.1
ICICIBANK,5.0,2.0,1,2.0,0.0,1,-3.3,1,-8.9,0,0.0,-8.2,2.0,0,28.9,0,bearish,1,19.1,1,2.0,16.4,0.0,4.8,0,2.0,0,-9.4,0.0,-31.0,0.0,1244.5,1286.48,1365.41,28.9
GUJRAFFIA,5.0,1.0,1,0.0,3.0,1,-3.0,0,-16.3,0,0.0,-5.1,1.0,0,21.4,0,bearish,1,22.0,1,0.0,57.4,0.0,6.9,0,0.0,3,23.9,0.0,-59.9,3.0,37.51,38.68,44.84,21.4
3PLAND,5.0,1.0,1,1.0,2.0,1,-3.9,0,-18.0,0,0.0,-8.0,1.0,0,28.2,0,bearish,1,7.5,1,1.0,45.7,0.0,12.0,0,1.0,0,-21.0,2.0,323.0,2.0,31.94,33.24,38.97,28.2
HCLTECH,5.0,0.0,1,1.0,3.0,0,-12.8,0,-22.0,0,0.0,-19.2,0.0,0,19.0,0,bearish,1,22.6,1,1.0,35.2,0.0,2.6,0,1.0,3,32.0,0.0,-35.0,3.0,1132.6,1298.26,1452.96,19.0
ETERNAL,5.0,1.0,3,1.0,0.0,1,-0.1,0,-16.6,0,0.0,-4.5,1.0,2,37.2,0,bearish,1,16.5,3,1.0,34.5,0.0,13.4,0,1.0,0,-13.2,0.0,-57.6,0.0,241.18,241.52,289.05,37.2
NIBE,5.0,2.0,1,2.0,0.0,2,0.6,0,-13.0,0,0.0,-5.2,2.0,0,29.0,0,bearish,1,17.1,1,1.0,49.6,1.0,24.5,0,2.0,0,-26.9,0.0,-18.1,0.0,1007.7,1002.13,1158.8,29.0
AXITA,5.0,1.0,1,1.0,2.0,0,-7.9,1,-8.7,0,0.0,-12.9,1.0,0,22.7,0,bearish,1,10.1,1,1.0,35.5,0.0,8.3,0,1.0,0,-5.6,2.0,102.5,2.0,7.87,8.54,8.62,22.7
BPCL,5.0,0.0,2,2.0,1.0,0,-6.8,0,-13.8,0,0.0,-10.0,0.0,1,32.4,0,bearish,1,2.8,2,2.0,27.4,0.0,6.7,0,2.0,0,-20.0,1.0,29.5,1.0,284.45,305.3,329.9,32.4
ACCELYA,5.0,1.0,2,2.0,0.0,1,-3.4,0,-11.5,0,0.0,-6.2,1.0,1,31.3,0,bearish,1,9.0,2,2.0,21.9,0.0,10.9,0,2.0,0,-29.7,0.0,-9.7,0.0,1122.6,1162.57,1268.47,31.3
GOCOLORS,5.0,1.0,4,0.0,0.0,1,-4.7,0,-46.6,0,0.0,-7.9,1.0,3,44.7,0,bearish,1,3.1,4,0.0,71.7,0.0,12.5,0,0.0,0,-10.6,0.0,-81.0,0.0,266.65,279.92,499.12,44.7
HALDER,5.0,0.0,3,2.0,0.0,0,-7.3,0,,0,0.0,-8.5,0.0,2,39.2,0,bearish,1,24.0,3,2.0,21.8,0.0,3.6,0,2.0,0,-73.1,0.0,-56.2,0.0,229.9,248.04,,39.2
KCPSUGIND,5.0,1.0,3,1.0,0.0,1,-0.4,0,-10.5,0,0.0,-5.7,1.0,2,39.0,0,bearish,1,8.2,3,1.0,39.8,0.0,13.3,0,1.0,0,-9.2,0.0,-50.7,0.0,24.65,24.76,27.54,39.0
BHAGERIA,5.0,2.0,1,2.0,0.0,2,0.8,0,-10.9,0,0.0,-5.0,2.0,0,27.1,0,bearish,1,4.8,1,1.0,36.0,1.0,22.8,0,2.0,0,-24.4,0.0,-62.4,0.0,156.62,155.44,175.77,27.1
NHPC,5.0,2.0,1,2.0,0.0,1,-1.9,1,-3.2,0,0.0,-7.6,2.0,0,28.9,0,bearish,1,3.4,1,2.0,14.8,0.0,7.2,0,2.0,0,-17.6,0.0,-36.9,0.0,76.79,78.26,79.31,28.9
IOB,5.0,2.0,1,2.0,0.0,1,-0.4,1,-7.9,0,0.0,-2.9,2.0,0,28.1,0,bearish,1,17.7,1,2.0,21.1,0.0,8.3,0,2.0,0,-22.1,0.0,-70.0,0.0,33.79,33.93,36.67,28.1
GSS,5.0,2.0,1,2.0,0.0,2,1.4,0,-32.6,0,0.0,-14.2,2.0,0,26.5,0,bearish,1,13.1,1,0.0,66.4,2.0,53.5,0,2.0,0,-61.8,0.0,-53.5,0.0,13.32,13.14,19.75,26.5
DEN,5.0,1.0,2,2.0,0.0,1,-3.2,0,-16.7,0,0.0,-10.7,1.0,1,30.1,0,bearish,1,17.5,2,1.0,38.7,1.0,16.0,0,2.0,0,-17.6,0.0,-63.3,0.0,26.12,26.98,31.35,30.1
HILINFRA,5.0,1.0,3,1.0,0.0,1,-1.8,0,,0,0.0,-12.9,1.0,2,36.9,0,bearish,1,7.6,3,0.0,62.1,1.0,22.8,0,1.0,0,-45.7,0.0,-55.4,0.0,49.84,50.73,,36.9
KALYANKJIL,5.0,0.0,1,1.0,3.0,0,-12.0,0,-23.9,0,0.0,-15.4,0.0,0,24.4,0,bearish,1,14.6,1,1.0,42.7,0.0,3.8,0,1.0,3,37.4,0.0,-25.1,3.0,353.05,401.18,464.05,24.4
MITTAL,5.0,1.0,3,1.0,0.0,1,-2.0,0,-28.2,0,0.0,-5.3,1.0,2,35.0,0,bearish,1,20.0,3,0.0,50.8,1.0,28.6,0,1.0,0,-34.7,0.0,-10.2,0.0,0.9,0.92,1.25,35.0
ESCORTS,5.0,1.0,2,2.0,0.0,1,-4.4,0,-14.0,0,0.0,-9.5,1.0,1,31.7,0,bearish,1,16.1,2,2.0,27.9,0.0,10.7,0,2.0,0,-0.6,0.0,18.6,0.0,3000.2,3137.62,3490.17,31.7
DALBHARAT,5.0,0.0,1,1.0,3.0,0,-8.6,0,-17.8,0,0.0,-12.4,0.0,0,26.6,0,bearish,1,2.6,1,1.0,30.7,0.0,0.6,0,1.0,3,31.1,0.0,-40.7,3.0,1727.5,1889.48,2100.39,26.6
MAGADSUGAR,5.0,2.0,2,1.0,0.0,1,-2.5,1,-6.6,0,0.0,-8.6,2.0,1,34.0,0,bearish,1,0.6,2,1.0,38.9,0.0,13.1,0,1.0,0,-6.0,0.0,-61.3,0.0,471.55,483.69,505.06,34.0
CANTABIL,5.0,0.0,3,2.0,0.0,0,-6.0,0,-12.4,0,0.0,-8.6,0.0,2,35.8,0,bearish,1,23.5,3,2.0,29.5,0.0,3.6,0,2.0,0,-24.1,0.0,-46.4,0.0,225.94,240.41,258.01,35.8
NIITMTS,5.0,0.0,1,1.0,3.0,0,-21.8,0,-30.8,0,0.0,-27.4,0.0,0,18.9,0,bearish,1,6.5,1,1.0,46.4,0.0,2.7,0,1.0,3,45.1,0.0,-16.2,3.0,237.9,304.12,343.57,18.9
JYOTHYLAB,5.0,0.0,1,1.0,3.0,0,-6.2,0,-22.1,0,0.0,-9.7,0.0,0,13.9,0,bearish,1,1.2,1,1.0,39.3,0.0,11.8,0,1.0,3,28.2,0.0,-72.4,3.0,219.3,233.81,281.56,13.9
FIBERWEB,5.0,0.0,1,2.0,2.0,0,-6.2,0,-14.6,0,0.0,-12.0,0.0,0,27.1,0,bearish,1,0.0,1,1.0,41.4,1.0,15.2,0,2.0,0,-26.6,2.0,483.7,2.0,34.7,37.01,40.64,27.1
HIMATSEIDE,5.0,0.0,1,0.0,4.0,0,-8.3,0,-29.0,0,0.0,-12.5,0.0,0,20.4,0,bearish,1,18.0,1,0.0,53.4,0.0,8.9,0,0.0,2,18.2,2.0,127.1,4.0,78.4,85.49,110.45,20.4
CAPILLARY,5.0,1.0,3,1.0,0.0,1,-0.5,0,,0,0.0,-6.5,1.0,2,38.7,0,bearish,1,10.1,3,1.0,34.1,0.0,13.4,0,1.0,0,-3.0,0.0,-48.5,0.0,526.45,528.95,,38.7
GHCL,5.0,1.0,2,2.0,0.0,1,-0.8,0,-13.9,0,0.0,-5.5,1.0,1,32.1,0,bearish,1,8.6,2,2.0,29.2,0.0,12.8,0,2.0,0,-7.4,0.0,-34.9,0.0,472.65,476.46,549.1,32.1
AMJLAND,5.0,1.0,2,2.0,0.0,1,-3.0,0,-21.4,0,0.0,-12.7,1.0,1,34.2,0,bearish,1,22.6,2,1.0,44.0,1.0,26.9,0,2.0,0,-14.8,0.0,-60.4,0.0,38.44,39.62,48.88,34.2
JUSTDIAL,5.0,1.0,3,1.0,0.0,1,-2.0,0,-25.8,0,0.0,-4.6,1.0,2,35.6,0,bearish,1,3.7,3,1.0,46.0,0.0,8.5,0,1.0,0,-26.5,0.0,-42.8,0.0,521.35,532.26,702.43,35.6
